-0.068502106	-0.06428884	-0.05191087	-0.06583485	-0.13009416	-0.07080104	-0.08801487	-0.07378878	0.2503688	0.14689158	0.07829848	0.2972071	-0.044839133	0.016863374	0.048514474	-0.0610544
-0.10292594	-0.009864807	0.21658473	-0.26504728	-0.19558747	-0.101311006	0.0022355574	0.038047895	0.033381164	0.046005316	0.15102446	0.17907844	-0.12882714	-0.014288444	-0.010246879	0.018313466
-0.093211986	0.25923988	0.42028573	0.14333832	0.20043609	0.10855658	-0.23026286	-0.20576884	0.055380184	-0.0947695	-0.1707998	0.019500347	0.236806	0.0043465206	-0.2037616	-0.20206097
0.19215418	0.08588961	-0.033583973	-0.028744677	-0.17561917	-0.006144098	-0.13751382	-0.08063057	0.10097469	0.09673427	0.123052694	0.3803984	-0.113891855	-0.051051673	0.2305556	0.012239576
0.16551155	0.33857465	-0.08367876	-0.29613146	-0.42770895	-0.41122472	-0.27714658	-0.2647914	0.17594478	0.40264538	0.24117342	0.5862022	0.040561244	0.10570913	0.15489437	-0.41603974
0.05111299	0.49131247	0.7867114	0.25621477	-0.032078627	0.01892591	-0.45214885	0.01026486	-0.15435906	-0.05489918	-0.15350585	0.15808293	0.06620683	0.156233	0.07860885	0.033923384
0.6618945	-0.049400017	-0.4533369	0.40633047	0.5386712	0.5791395	0.05590168	-0.2073557	0.7551153	-0.23630019	-0.22169477	0.36184204	0.48020095	0.20443343	-0.061437216	-0.4160672
0.12093038	0.25703946	0.23432542	0.15951411	0.10809003	-0.044039916	-0.45559818	-0.5315919	0.40682408	0.24506845	0.0078712385	0.6857682	0.44017926	-0.0060108528	0.091970794	-0.4837762
-0.15114562	0.1192443	-0.14228344	-0.15611768	-0.41688448	0.0036806667	-0.31127667	0.00542194	-0.19127053	0.12871912	-0.028353566	0.27384377	-0.27050143	-0.13066414	0.18971156	0.048860375
-0.025845699	-0.22412911	-0.07531437	-0.23093183	-0.43153548	-0.14661908	-0.19025517	0.013518553	0.09841885	0.15934752	0.06481807	0.33762196	-0.059420414	-0.1007713	0.18332872	-0.033832375
-0.78840184	-0.25390947	0.47200072	0.43188736	-0.047736667	0.14889945	-0.082305714	0.14155212	-0.20866212	-0.02356227	-0.070077784	-0.33085904	-0.06505974	0.06333261	-0.4594747	-0.21561599
-0.19529128	-0.13091034	0.3163103	-0.12640586	-0.2986233	-0.16874696	-0.21431093	-0.12172754	0.20187567	0.20077872	0.1316434	0.31304753	0.09461566	-0.14918621	-0.15839438	-0.32516104
-0.09899822	0.08198125	0.32807663	-0.030677807	-0.053018186	0.12315936	-0.29969984	-0.0030810442	-0.272588	-0.09215919	-0.14403927	0.10006885	-0.15387838	-0.31788895	0.19126894	0.10355068
-0.18283473	0.04373028	0.52138704	-0.13536933	0.22079231	-0.32435402	0.02080638	-0.33090547	0.30793	0.24653317	0.2938373	0.013022764	0.09449073	-0.12092616	-0.083867416	0.1292265
0.0009591185	0.18210833	0.07073133	-0.39553744	0.09093804	-0.51678425	0.36809453	-0.44340947	0.28370386	0.4469665	0.541296	0.008429695	-0.06328375	-0.14493418	0.039732292	0.2764047
-0.16898584	0.11536154	0.3536402	0.15058105	-0.004167595	0.3337989	-0.33383343	0.00445913	-0.38637814	-0.2169905	-0.22501393	-0.07079748	-0.13437697	-0.16499776	0.12276897	0.23872967
-0.088979766	-0.18274832	0.12805907	-0.12156298	-0.09437497	-0.091111116	0.08995917	-0.0302815	-0.0163741	-0.021425858	0.11013369	-0.065386	-0.1747939	-0.13980992	0.18974458	0.18876344
-0.115569465	-0.016803252	0.34967843	-0.2356165	-0.25933316	-0.39442497	-0.22887485	-0.21535929	0.000524916	0.12831415	0.16476482	0.3887551	-0.12850523	-0.07114293	0.3699596	0.14227623
-0.46311277	0.09412081	0.20466697	0.05528165	-0.03315646	-0.35090214	0.010708685	-0.4072861	0.1768521	0.64841366	0.4509506	0.123892136	-0.07603637	-0.11156355	-0.11553923	0.18059996
-1.665245	1.0596967	1.7625372	-1.5141011	-1.1777632	-2.3894012	0.0011656382	-1.3778073	-0.30374616	1.87655	1.8927307	0.49094257	-0.4968188	-0.20884432	-0.49105805	0.1913736
-0.27117363	0.11266993	0.01715326	-0.063129745	-0.15936452	-0.36053875	-0.054121744	-0.0431838	-0.25538447	0.33900926	0.20675129	0.017847078	-0.35646906	-0.1889775	0.44996622	0.42085993
-0.06872623	0.12374733	0.22791292	0.05910545	-0.03683176	0.015535543	-0.30757844	-0.26213223	0.076608226	0.04763466	0.0145270815	0.28924453	0.10473923	0.15426837	0.063333556	-0.1839571
0.17117153	0.032916065	0.039255016	0.08417327	-0.14231354	-0.07783091	-0.13766128	-0.12634587	0.13587432	-0.019825125	0.010202859	0.3613975	0.009028505	0.0887401	0.2660462	-0.0015602151
0.26927236	0.08393848	-0.06584754	-0.037510447	-0.0049427627	0.30200833	0.030355586	0.18937878	0.011631702	-0.1606369	-0.09343595	0.069499314	-0.19853498	-0.09337328	0.22385682	0.23510984
-0.22461805	-0.22668682	0.23092197	-0.15805972	-0.11601416	-0.22459634	0.061562482	0.029678013	-0.046463504	-0.0065730806	0.10714031	-0.19350882	-0.202098	-0.16420972	0.063097656	0.33606726
0.43429524	0.04464576	0.34367418	-0.37065634	0.016924025	-0.46983406	0.05783222	-0.020590669	0.19195092	-0.04943026	-0.016987553	0.09413358	0.17031409	-0.2061314	0.0883219	0.18842793
-1.3206201	0.002894917	-0.07509773	0.39208838	-0.3666814	-0.1469304	-0.7925522	-0.5990947	-0.15822573	0.9859769	-0.042912383	0.055885915	0.4390365	0.14061476	-0.5286252	-0.6022181
-0.105650455	0.03818332	-0.10732512	-0.10353604	-0.193313	-0.45140854	-0.047363617	-0.42681924	0.418115	0.40968192	0.3237885	0.42903218	0.19257028	0.19439411	-0.11525088	-0.5809407
0.2922353	-0.054119755	0.70443016	-0.3372829	0.13283095	-0.43261144	-0.25492254	-0.18797946	0.12715761	-0.21992697	0.0668606	0.41277143	0.22499657	-0.03452331	0.24095988	-0.029473418
-0.2592407	-0.12068356	0.3917787	-0.09305787	-0.16579078	0.0021326942	-0.31679434	0.016010948	-0.28636146	-0.04844031	-0.059182037	0.07231661	-0.21446908	-0.291541	0.29748037	0.27139583
-0.54834586	-0.09625785	-0.023119425	0.04154673	-0.4180791	0.2269193	-0.5471237	-0.06537045	-0.7730257	0.17206486	-0.025051065	0.20121603	-0.6676896	-0.53482133	0.79556656	0.62947667
0.022198828	-0.23816928	0.5999874	0.43978038	0.25948948	0.25615025	-0.3725902	0.08440237	0.012555448	-0.30600613	-0.35847667	0.0988109	0.1749383	0.023924561	0.19633858	-0.049424674
0.27523798	-0.00790385	0.1710314	-0.19105813	-0.16245475	0.0591063	-0.04760341	-0.013551454	0.116686165	-0.10604986	0.10549985	0.19753529	-0.110040024	-0.09200698	0.22722545	0.21771212
0.23911765	0.22334047	0.68164504	-0.33218363	0.07408124	-0.5590924	-0.10030243	-0.32210872	0.40267515	0.16200139	0.3540939	0.43826288	0.19914715	0.029230908	0.01396712	-0.16701202
-0.7238627	-0.07634977	0.71278524	-0.22605908	-0.06303123	-0.191857	-0.31846	-0.072850384	-0.57474446	0.018269647	-0.07643793	-0.38059664	-0.20271492	-0.47963223	-0.058388315	0.38980955
0.041576646	-0.028862024	0.67917836	-0.43361437	0.22350107	-0.30260432	-0.1394879	-0.25288293	0.056162793	-0.17771447	-0.056862827	-0.12712224	0.18875547	-0.29793397	-0.17191848	0.036140446
-0.16551377	-0.1096575	-0.0066322708	0.048717204	-0.19274692	0.12020239	-0.0957496	-0.05943306	0.056477375	0.11965717	-0.010599731	0.10024614	-0.012690721	-0.027556026	0.056350645	-0.037275057
0.042118695	0.29486415	-0.16988057	-0.46797663	-0.23547398	-0.3943366	0.2261436	-0.08583726	0.19983561	0.42666912	0.56327796	0.24466096	-0.33576044	-0.22195283	0.15343082	0.28891936
-0.9985991	-0.6019275	0.6378782	0.6621057	0.27956024	0.07932624	-0.06890398	-0.06180005	-0.077097364	-0.004898555	-0.12325321	-0.72613895	0.25880927	0.1467453	-0.6935336	-0.37075108
-0.23416819	-0.059764672	0.016825916	0.022920271	0.030022599	-0.056777574	0.12217825	-0.15974727	0.10920628	0.18898143	0.17132014	-0.13979541	0.05066949	-0.023333328	-0.19695874	-0.020790743
-0.20017906	0.0031320802	-0.020821644	0.06505296	-0.043108046	-0.08272213	0.0018720971	-0.014720516	0.26146832	0.15263017	0.046718266	0.06454141	0.062416982	0.14423789	-0.3224637	-0.3098724
-0.27809885	0.0595607	-0.26871115	-0.13356112	-0.37054074	-0.29815578	-0.014369036	-0.16454807	0.15772118	0.44627783	0.34130877	0.24113911	-0.04264595	0.11589795	-0.1071061	-0.22081324
-0.37542382	0.0103096785	0.34594658	-0.25525025	-0.2489892	-0.4993573	-0.13845557	-0.196396	-0.115585044	0.36041507	0.31337142	0.20305736	-0.23607048	-0.22123782	0.14996243	0.0805148
0.4678969	0.18215665	0.0755797	-0.09303857	-0.09689424	0.0069125337	0.18223375	-0.13748084	0.4553252	0.028280986	0.37586963	0.5203627	-0.016717633	0.16549155	0.18005446	-0.020134859
-0.030161565	-0.09411384	0.18849571	-0.042490065	-0.031987496	0.25022396	0.04433107	-0.071534105	-0.11607628	-0.16345526	-0.030655647	-0.11224738	-0.15798281	-0.2176386	0.20123525	0.2957954
-0.11606048	0.20088823	0.48865953	-0.3434378	-0.035825707	-0.46339706	0.026552578	-0.18209483	-0.07083108	0.13239518	0.3223808	0.13651052	-0.19397774	-0.22608817	0.19475187	0.3814514
-0.420369	-0.07037034	0.5770603	0.052311227	0.10617165	-0.23978287	-0.083835155	-0.051184908	-0.2311191	0.12253317	0.09359932	-0.23372479	-0.16167481	-0.20018564	0.12213609	0.36036086
0.19689602	-0.015961165	0.25209236	-0.011727282	-0.08851335	0.13785465	-0.31540298	-0.115691215	0.05568378	-0.06419539	-0.009567425	0.5193453	-0.032346528	-0.20326789	0.47498795	0.078831084
0.49391204	0.15820427	0.2247612	-0.44246775	0.047539216	-0.3247014	0.17313106	-0.0013717631	0.14164312	-0.094785854	0.14848402	0.031751413	-0.054109853	-0.15349464	0.27843156	0.54363805
0.25180674	0.25802007	-0.5013265	0.06586887	-0.24468845	0.057873823	0.0609614	-0.021509511	0.20941715	0.4441985	0.24886473	0.47098178	-0.18326066	0.18843533	0.30288202	0.016752882
0.2954246	-0.1931408	-0.33659756	0.38422033	0.20841262	0.53211	-0.0009093288	0.0031215462	0.23147823	-0.120420374	-0.12616691	0.28044295	-0.061046436	-0.05145577	0.4941157	0.25489685
-0.09320918	-0.0147611415	-0.6192866	-0.6673645	-1.2807928	-0.5834612	-0.09424189	0.32883364	0.08281469	0.63376814	0.27121088	0.5428436	-0.37073994	0.05313358	-0.007854736	-0.28637043
0.64959013	0.08271772	0.08804463	-0.33060405	-0.08224461	-0.48181626	0.2939315	-0.107183106	0.48108712	0.0741006	0.37245208	0.469229	-0.17746195	0.11192915	0.5737738	0.41835222
0.17965624	0.37921304	0.5170264	-0.21654896	0.046887495	-0.11784559	-0.14961025	-0.17188433	-0.01632102	-0.13916954	0.072808936	0.047664564	-0.02265434	-0.01171423	0.07034808	0.12551098
0.24671812	0.07332473	0.06410457	0.088401064	0.13044494	0.49698433	-0.12617761	0.47179773	-0.45776618	-0.37450308	-0.29996902	-0.15610354	-0.36098477	-0.3909043	0.54294497	0.6294327
-0.32064718	0.097612984	0.15184987	-0.003208342	-0.19546954	-0.38475925	-0.09052692	-0.39761597	0.040151063	0.4821069	0.31127298	0.19393802	0.03118565	0.010458964	0.018466331	-0.07489983
